"table","variable","statistic","published","reproduced","source_line","error"
6,"sellpop","mean_low",0.12,0.116414012653487,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.003585987346513
6,"sellpop","difference_high_minus_low",-0.02,-0.0197526049977612,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.0002473950022388
6,"sellpop","sd_high",0.11,0.108069143298274,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.00193085670172601
6,"sellpop","sd_low",0.11,0.113753711201919,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.003753711201919
6,"sellpop","pooled_se",0.02,0.0234010414132766,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.00340104141327663
6,"sellwater","mean_high",0.06,0.0623429151291543,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.0023429151291543
6,"sellwater","mean_low",0.11,0.115338388919121,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.005338388919121
6,"sellwater","difference_high_minus_low",-0.05,-0.0529954737899665,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.0029954737899665
6,"sellwater","sd_high",0.11,0.106700449954903,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.00329955004509699
6,"sellwater","sd_low",0.12,0.11606935274185,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.00393064725815
6,"sellwater","pooled_se",0.02,0.0236146277341236,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",0.00361462773412359
6,"asellcrop","mean_high",0.02,0.0218791983982859,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.0018791983982859
6,"asellcrop","mean_low",0.03,0.0314407708744208,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.0014407708744208
6,"asellcrop","difference_high_minus_low",-0.01,-0.00956157247613495,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.00043842752386505
6,"asellcrop","sd_high",0.03,0.0285923727748951,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",-0.0014076272251049
6,"asellcrop","sd_low",0.04,0.0390883507879045,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",-0.000911649212095501
6,"asellcrop","pooled_se",0.007,0.0071604510637972,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.000160451063797195
6,"lsellcrop","mean_high",0.02,0.0162775588241663,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",-0.0037224411758337
6,"lsellcrop","mean_low",0.03,0.0310495283809446,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.0010495283809446
6,"lsellcrop","difference_high_minus_low",-0.015,-0.0147719695567783,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.0002280304432217
6,"lsellcrop","sd_high",0.03,0.0300953126495795,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",9.53126495795015e-05
6,"lsellcrop","sd_low",0.04,0.0398238098569822,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",-0.000176190143017799
6,"lsellcrop","pooled_se",0.007,0.00743562106111498,"Sellers/land cultivated      0.02           0.03          −0.01             0.02           0.03       −0.015                             (0.03)         (0.04)          (0.007)         (0.03)         (0.04)       (0.007)**",0.00043562106111498
6,"asellland","mean_high",0.05,0.047580010771829,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",-0.002419989228171
6,"asellland","mean_low",0.06,0.0627388357672663,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.0027388357672663
6,"asellland","difference_high_minus_low",-0.01,-0.0151588249954373,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",-0.0051588249954373
6,"asellland","sd_high",0.07,0.0666295307444044,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",-0.0033704692555956
6,"asellland","sd_low",0.06,0.065267070041831,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.005267070041831
6,"asellland","pooled_se",0.01,0.013944674914987,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.00394467491498701
6,"lsellland","mean_high",0.04,0.0429604179225862,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.0029604179225862
6,"lsellland","mean_low",0.06,0.0622659513194646,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.0022659513194646
6,"lsellland","difference_high_minus_low",-0.02,-0.0193055333968784,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.000694466603121599
6,"lsellland","sd_high",0.08,0.0773431154275011,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",-0.00265688457249891
6,"lsellland","sd_low",0.06,0.0647132770479183,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.0047132770479183
6,"lsellland","pooled_se",0.01,0.0152810360201561,"Sellers/land owned           0.05           0.06          −0.01             0.04           0.06       −0.02                             (0.07)         (0.06)          (0.01)          (0.08)         (0.06)       (0.01)",0.00528103602015609
6,"pumppop","mean_high",0.15,0.145887742284685,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.00411225771531498
6,"pumppop","mean_low",0.18,0.180447314023262,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.000447314023262008
6,"pumppop","difference_high_minus_low",-0.03,-0.0345595717385766,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.0045595717385766
6,"pumppop","sd_high",0.11,0.107067327784168,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.002932672215832
6,"pumppop","sd_low",0.14,0.140450413576945,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.000450413576944975
6,"pumppop","pooled_se",0.03,0.026146202690765,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.00385379730923495
6,"ownpump","mean_high",0.09,0.0904620613189454,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.000462061318945398
6,"ownpump","mean_low",0.23,0.228980404191783,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.00101959580821701
6,"ownpump","difference_high_minus_low",-0.14,-0.138518342872838,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.001481657127162
6,"ownpump","sd_high",0.13,0.134606615272115,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.00460661527211501
6,"ownpump","sd_low",0.17,0.165772524150095,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",-0.00422747584990502
6,"ownpump","pooled_se",0.03,0.0318719770708398,"Pumps per capita             0.15           0.18          −0.03             0.09           0.23       −0.14                             (0.11)         (0.14)          (0.03)          (0.13)         (0.17)       (0.03)***",0.00187197707083978
6,"aowncrop","mean_high",0.04,0.042748936781815,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",0.002748936781815
6,"aowncrop","mean_low",0.06,0.0578815298753657,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.0021184701246343
6,"aowncrop","difference_high_minus_low",-0.015,-0.0151325930935508,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.000132593093550801
6,"aowncrop","sd_high",0.03,0.0350621694465867,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",0.0050621694465867
6,"aowncrop","sd_low",0.06,0.056053477107971,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.003946522892029
6,"aowncrop","pooled_se",0.01,0.00972953550976069,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.000270464490239309
6,"lowncrop","mean_high",0.02,0.0238355420321781,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",0.0038355420321781
6,"lowncrop","mean_low",0.06,0.0559556425793008,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.0040443574206992
6,"lowncrop","difference_high_minus_low",-0.03,-0.0321201005471227,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.0021201005471227
6,"lowncrop","sd_high",0.03,0.0337733311308916,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",0.0037733311308916
6,"lowncrop","sd_low",0.06,0.0565654373460382,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.0034345626539618
6,"lowncrop","pooled_se",0.01,0.00975580498046927,"Pumps/land cultivated        0.04           0.06          −0.015            0.02           0.06       −0.03                             (0.03)         (0.06)          (0.01)          (0.03)         (0.06)       (0.01)***",-0.000244195019530729
6,"aownland","mean_high",0.09,0.0868092802799462,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",-0.0031907197200538
6,"aownland","mean_low",0.11,0.113521770596327,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.003521770596327
6,"aownland","difference_high_minus_low",-0.027,-0.0267124903163806,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.000287509683619399
6,"aownland","sd_high",0.08,0.0803690950179423,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.0003690950179423
6,"aownland","sd_low",0.09,0.08650445690632,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",-0.00349554309368
6,"aownland","pooled_se",0.02,0.0175969292248917,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",-0.00240307077510828
6,"lownland","mean_high",0.06,0.0649497356043076,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.0049497356043076
6,"lownland","mean_low",0.11,0.112145327408576,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.002145327408576
6,"lownland","difference_high_minus_low",-0.05,-0.0471955918042687,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.0028044081957313
6,"lownland","sd_high",0.09,0.0917070246638286,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",0.0017070246638286
6,"lownland","sd_low",0.09,0.0892611521487725,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",-0.000738847851227492
6,"lownland","pooled_se",0.02,0.0193251307415543,"Pumps/land owned             0.09           0.11          −0.027            0.06           0.11       −0.05                             (0.08)         (0.09)          (0.02)          (0.09)         (0.09)       (0.02)**",-0.000674869258445739
